ChineseName,EnglishName,StateName,StateNameEn,CountryName,CountryNameEn
索里亚诺,Soriano,None,None,乌拉圭,Uruguay
塔夸伦博,Tacuarembo,None,None,乌拉圭,Uruguay
安集延,Andijon,None,None,乌兹别克斯坦,Uzbekistan
布哈拉,Buxoro,None,None,乌兹别克斯坦,Uzbekistan
费尔干纳,Fargona,None,None,乌兹别克斯坦,Uzbekistan
花拉子模,Xorazm,None,None,乌兹别克斯坦,Uzbekistan
吉扎克,Jizzax,None,None,乌兹别克斯坦,Uzbekistan
卡拉卡尔帕克斯坦共和国,Qoraqalpogiston,None,None,乌兹别克斯坦,Uzbekistan
卡什卡达里亚,Qasqadaryo,None,None,乌兹别克斯坦,Uzbekistan
纳曼干,Namangan,None,None,乌兹别克斯坦,Uzbekistan
纳沃伊,Navoiy,None,None,乌兹别克斯坦,Uzbekistan
撒马尔罕,Samarqand,None,None,乌兹别克斯坦,Uzbekistan
苏尔汉河,Surxondaryo,None,None,乌兹别克斯坦,Uzbekistan
塔什干,Toshkent,None,None,乌兹别克斯坦,Uzbekistan
塔什干市,Toshkent Shahri,None,None,乌兹别克斯坦,Uzbekistan
锡尔河,Sirdaryo,None,None,乌兹别克斯坦,Uzbekistan
阿尔梅里亚,Almeria,None,None,西班牙,Spain
阿尔瓦塞特,Albacete,None,None,西班牙,Spain
阿拉瓦,Alava,None,None,西班牙,Spain
阿利坎特,Alicante,None,None,西班牙,Spain
阿斯图利亚斯,Asturias,None,None,西班牙,Spain
阿维拉,Avila,None,None,西班牙,Spain
奥伦塞,Orense,None,None,西班牙,Spain
巴达霍斯,Badajoz,None,None,西班牙,Spain
巴利阿里,Baleares,None,None,西班牙,Spain
巴利亚多利德,Valladolid,None,None,西班牙,Spain
巴伦西亚,Valencia,None,None,西班牙,Spain
巴塞罗那,Barcelona,None,None,西班牙,Spain
比斯开,Vizcaya,None,None,西班牙,Spain
布尔戈斯,Burgos,None,None,西班牙,Spain
格拉纳达,Granada,None,None,西班牙,Spain
瓜达拉哈拉,Guadalajara,None,None,西班牙,Spain
哈恩,Jaen,None,None,西班牙,Spain
赫罗纳,Gerona,None,None,西班牙,Spain
吉普斯夸,Guipuzcoa,None,None,西班牙,Spain
加的斯,Cadiz,None,None,西班牙,Spain
卡塞雷斯,Caceres,None,None,西班牙,Spain
卡斯蒂利亚,Cludad Real,None,None,西班牙,Spain
卡斯特利翁,Castellon,None,None,西班牙,Spain
科尔多瓦,Cordoba,None,None,西班牙,Spain
昆卡,Cuenca,None,None,西班牙,Spain
拉科鲁尼亚,La Coruna,None,None,西班牙,Spain
拉里奥哈,La Rioja,None,None,西班牙,Spain
拉斯帕尔马斯,Las Palmas,None,None,西班牙,Spain
莱昂,Leon,None,None,西班牙,Spain
莱里达,Lleida,None,None,西班牙,Spain
卢戈,Provincia de Lugo,None,None,西班牙,Spain
马德里,Madrid,None,None,西班牙,Spain
马拉加,Malaga,None,None,西班牙,Spain
穆尔西亚,Murcia,None,None,西班牙,Spain
纳瓦拉,Navarra,None,None,西班牙,Spain
帕伦西亚,Palencia,None,None,西班牙,Spain
蓬特韦德拉,Provincia de Pontevedra,None,None,西班牙,Spain
萨拉戈萨,Zaragoza,None,None,西班牙,Spain
萨拉曼卡,Salamanca,None,None,西班牙,Spain
萨莫拉,Zamora,None,None,西班牙,Spain
塞哥维亚,Segovia,None,None,西班牙,Spain
塞维利亚,Sevilla,None,None,西班牙,Spain
桑坦德,Santander,None,None,西班牙,Spain
圣克鲁斯-德特内里费,Santa Cruz de Tenerife,None,None,西班牙,Spain
索里亚,Soria,None,None,西班牙,Spain
塔拉戈纳,Tarragona,None,None,西班牙,Spain
特鲁埃尔,Teruel,None,None,西班牙,Spain
托莱多,Toledo,None,None,西班牙,Spain
韦尔瓦,Huelva,None,None,西班牙,Spain
韦斯卡,Huesca,None,None,西班牙,Spain
比雷埃夫斯,Peiraievs,None,None,希腊,Greece
多德卡尼斯,Dodecanese,None,None,希腊,Greece
干尼亚,Chanion,None,None,希腊,Greece
基克拉迪,Cyclades,None,None,希腊,Greece
拉西锡,Lasithiou,None,None,希腊,Greece
莱斯博斯,Lesbos,None,None,希腊,Greece
雷西姆农,Rethymnis,None,None,希腊,Greece
萨摩斯,Samos,None,None,希腊,Greece
雅典,Athens,None,None,希腊,Greece
伊拉克里翁,Irakleiou,None,None,希腊,Greece
奥克兰,Auckland,None,None,新西兰,New Zealand
北岸,North Shore,None,None,新西兰,New Zealand
北帕默斯顿,Palmerston North,None,None,新西兰,New Zealand
北远,Far North,None,None,新西兰,New Zealand
布莱尼姆,Blenheim,None,None,新西兰,New Zealand
达尼丁,Dunedin,None,None,新西兰,New Zealand
格雷茅斯,Greymouth,None,None,新西兰,New Zealand
哈密尔顿,Hamilton,None,None,新西兰,New Zealand
黑斯廷斯,Hastings,None,None,新西兰,New Zealand
怀塔科拉,Waitakere,None,None,新西兰,New Zealand
吉斯伯恩,Gisborne,None,None,新西兰,New Zealand
凯帕拉,Kaipara,None,None,新西兰,New Zealand
克赖斯特彻奇,Christchurch,None,None,新西兰,New Zealand
里士满,Richmond,None,None,新西兰,New Zealand
马努考,Manukau,None,None,新西兰,New Zealand
纳尔逊,Nelson,None,None,新西兰,New Zealand
内皮尔,Napier,None,None,新西兰,New Zealand
斯特拉特福德,Stratford,None,None,新西兰,New Zealand
陶马鲁努伊,Taumarunui,None,None,新西兰,New Zealand
瓦卡塔尼,Whakatane,None,None,新西兰,New Zealand
旺阿雷,Whangarei,None,None,新西兰,New Zealand
旺格努伊,Wanganui,None,None,新西兰,New Zealand
新普利茅斯,New Plymouth,None,None,新西兰,New Zealand
因弗卡吉尔,Invercargill,None,None,新西兰,New Zealand
巴兰尼亚,Baranya,None,None,匈牙利,Hungary
巴奇-基什孔,Bacs-Kiskun,None,None,匈牙利,Hungary
包尔绍德-奥包乌伊-曾普伦,Borsod-Abauj-Zemplen,None,None,匈牙利,Hungary
贝凯什,Bekes,None,None,匈牙利,Hungary
布达佩斯,Budapest,None,None,匈牙利,Hungary
费耶尔,Fejer,None,None,匈牙利,Hungary
豪伊杜-比豪尔,Hajdu-Bihar,None,None,匈牙利,Hungary
赫维什,Heves,None,None,匈牙利,Hungary
加兹-纳杰孔-索尔诺克,Jasz-Nagykun-Szolnok,None,None,匈牙利,Hungary
杰尔-莫松-肖普朗,Gyor-Moson-Sopron,None,None,匈牙利,Hungary
科马罗姆,Komarom-Esztergom,None,None,匈牙利,Hungary
诺格拉德,Nograd,None,None,匈牙利,Hungary
佩斯,Pest,None,None,匈牙利,Hungary
琼格拉德,Csongrad,None,None,匈牙利,Hungary
绍莫吉,Somogy,None,None,匈牙利,Hungary
索博尔奇-索特马尔-贝拉格,Szabolcs-Szatmar-Bereg,None,None,匈牙利,Hungary
托尔瑙,Tolna,None,None,匈牙利,Hungary
维斯普雷姆,Veszprem,None,None,匈牙利,Hungary
沃什,Vas,None,None,匈牙利,Hungary
佐洛,Zala,None,None,匈牙利,Hungary
阿勒颇,Halab,None,None,叙利亚,Syria
大马士革,Rif Dimashq,None,None,叙利亚,Syria
大马士革市,Madinat Dimashq,None,None,叙利亚,Syria
代尔祖尔,Dayr az Zawr,None,None,叙利亚,Syria
德拉,Dara,None,None,叙利亚,Syria
哈马,Hamah,None,None,叙利亚,Syria
哈塞克,Al Hasakah,None,None,叙利亚,Syria
霍姆斯,Hims,None,None,叙利亚,Syria
加布,Al Ghab,None,None,叙利亚,Syria
卡米什利,Al-Qamishli,None,None,叙利亚,Syria
库奈特拉,Al Qunaytirah,None,None,叙利亚,Syria
拉卡,Ar Raqqah,None,None,叙利亚,Syria
拉塔基亚,Al Ladhiqiyah,None,None,叙利亚,Syria
苏韦达,As Suwayda,None,None,叙利亚,Syria
塔尔图斯,Tartus,None,None,叙利亚,Syria
伊德利卜,Idlib,None,None,叙利亚,Syria
波特兰,Portland,None,None,牙买加,Jamaica
汉诺威,Hanover,None,None,牙买加,Jamaica
金斯敦,Kingston,None,None,牙买加,Jamaica
克拉伦登,Clarendon,None,None,牙买加,Jamaica
曼彻斯特,Manchester,None,None,牙买加,Jamaica
圣安德鲁斯,St. Andrews,None,None,牙买加,Jamaica
圣安娜,St. Ann,None,None,牙买加,Jamaica
圣凯瑟琳,St. Catherine,None,None,牙买加,Jamaica
圣玛丽,St. Mary,None,None,牙买加,Jamaica
圣托马斯,St. Thomas,None,None,牙买加,Jamaica
圣伊丽莎白,St. Elizabeth,None,None,牙买加,Jamaica
圣詹姆斯,St. James,None,None,牙买加,Jamaica
特里洛尼,Trelawny,None,None,牙买加,Jamaica
西摩兰,Westmoreland,None,None,牙买加,Jamaica
阿尔马维尔,Armavir,None,None,亚美尼亚,Armenia
阿拉加措特恩,Aragacotn,None,None,亚美尼亚,Armenia
阿拉拉特,Ararat,None,None,亚美尼亚,Armenia
埃里温市,Yerevan,None,None,亚美尼亚,Armenia
格加尔库尼克,Gelarkunik,None,None,亚美尼亚,Armenia
科泰克,Kotayk,None,None,亚美尼亚,Armenia
洛里,Lorri,None,None,亚美尼亚,Armenia
塔武什,Tavus,None,None,亚美尼亚,Armenia
瓦约茨·佐尔,VayocJor,None,None,亚美尼亚,Armenia
希拉克,Shirak,None,None,亚美尼亚,Armenia
休尼克,Syunik,None,None,亚美尼亚,Armenia
阿比扬,Abyan,None,None,也门,Yemen
阿姆兰,Amran Sana,None,None,也门,Yemen
贝达,Al-Bayda,None,None,也门,Yemen
达利,Ad-Dali,None,None,也门,Yemen
哈德拉毛,Hadramawt,None,None,也门,Yemen
哈杰,Hajjah,None,None,也门,Yemen
荷台达,Al-Hudaydah,None,None,也门,Yemen
焦夫,Al-Jawf,None,None,也门,Yemen
拉赫季,Lahij,None,None,也门,Yemen
马里卜,Marib,None,None,也门,Yemen
迈赫拉,Al-Mahrah,None,None,也门,Yemen
迈赫维特,Al-Mahwit,None,None,也门,Yemen
萨达,Sadah,None,None,也门,Yemen
萨那,Sana,None,None,也门,Yemen
赛文,Seiyun,None,None,也门,Yemen
舍卜沃,Shabwah,None,None,也门,Yemen
塔伊兹,Taizz,None,None,也门,Yemen
希赫尔,Ash-Shihr,None,None,也门,Yemen
亚丁,Adan,None,None,也门,Yemen
伊卜,Ibb,None,None,也门,Yemen
扎玛尔,Dhamar,None,None,也门,Yemen
阿什杜德,Ashdod,None,None,以色列,Israel
贝尔谢巴,Beersheba,None,None,以色列,Israel
贝特雁,Bat Yam,None,None,以色列,Israel
海法,Haifa,None,None,以色列,Israel
霍隆,Holon,None,None,以色列,Israel
内坦亚,Netanya,None,None,以色列,Israel
特拉维夫,Tel Aviv-Yafo,None,None,以色列,Israel
耶路撒冷,Jerusalem,None,None,以色列,Israel
阿斯蒂,Asti,None,None,意大利,Italy
阿斯科利皮切诺,Ascoli Piceno,None,None,意大利,Italy
安科纳,Ancona,None,None,意大利,Italy
奥尔比亚,Olbia-Tempio,None,None,意大利,Italy
奥里斯塔诺,Oristano,None,None,意大利,Italy
奥斯塔,Aosta,None,None,意大利,Italy
巴勒莫,Palermo,None,None,意大利,Italy
巴里,Bari,None,None,意大利,Italy
贝加莫,Bergamo,None,None,意大利,Italy
贝内文托,Benevento,None,None,意大利,Italy
比萨,Pisa,None,None,意大利,Italy
波代诺内,Pordenone,None,None,意大利,Italy
波坦察,Potenza,None,None,意大利,Italy
博洛尼亚,Bologna,None,None,意大利,Italy
布拉,Biella,None,None,意大利,Italy
布雷西亚,Brescia,None,None,意大利,Italy
布林迪西,Brindisi,None,None,意大利,Italy
的里雅斯特,Trieste,None,None,意大利,Italy
都灵,Turin,None,None,意大利,Italy
费拉拉,Ferrara,None,None,意大利,Italy
佛罗伦萨,Firenze,None,None,意大利,Italy
福贾,Foggia,None,None,意大利,Italy
卡利亚里,Cagliari,None,None,意大利,Italy
卡塞塔,Caserta,None,None,意大利,Italy
卡塔尼亚,Catania,None,None,意大利,Italy
卡坦扎罗,Catanzaro,None,None,意大利,Italy
坎波巴索,Campobasso,None,None,意大利,Italy
科摩,Como,None,None,意大利,Italy
科森扎,Cosenza,None,None,意大利,Italy
克罗托内,Crotone,None,None,意大利,Italy
库内奥,Cuneo,None,None,意大利,Italy
拉奎拉,L'Aquila,None,None,意大利,Italy
拉斯佩齐亚,La Spezia,None,None,意大利,Italy
莱科,Lecco,None,None,意大利,Italy
莱切,Lecce,None,None,意大利,Italy
雷焦艾米利亚,Reggio Emilia,None,None,意大利,Italy
雷焦卡拉布里亚,Reggio Calabria,None,None,意大利,Italy
里窝那,Livorno,None,None,意大利,Italy
罗马,Roma,None,None,意大利,Italy
马萨,Massa-Carrara,None,None,意大利,Italy
马泰拉,Matera,None,None,意大利,Italy
蒙扎,Monza e Brianza,None,None,意大利,Italy
米兰,Milano,None,None,意大利,Italy
摩德纳,Modena,None,None,意大利,Italy
墨西拿,Messina,None,None,意大利,Italy
那不勒斯,Naples,None,None,意大利,Italy
努奥罗,Nuoro,None,None,意大利,Italy
诺瓦拉,Novara,None,None,意大利,Italy
帕尔马,Parma,None,None,意大利,Italy
帕维亚,Pavia,None,None,意大利,Italy
佩鲁贾,Perugia,None,None,意大利,Italy
热那亚,Genova,None,None,意大利,Italy
萨莱诺,Salerno,None,None,意大利,Italy
萨萨里,Sassari,None,None,意大利,Italy
萨沃纳,Savona,None,None,意大利,Italy
塔兰托,Taranto,None,None,意大利,Italy
特拉帕尼,Trapani,None,None,意大利,Italy
特伦托,Trento,None,None,意大利,Italy
威尼斯,Venice,None,None,意大利,Italy
韦尔切利,Vercelli,None,None,意大利,Italy
维泰博,Viterbo,None,None,意大利,Italy
乌迪内,Udine,None,None,意大利,Italy
锡拉库扎,Syracuse,None,None,意大利,Italy
锡耶纳,Siena,None,None,意大利,Italy
亚历山德里亚,Alessandria,None,None,意大利,Italy
伊塞尔尼亚,Isernia,None,None,意大利,Italy
艾藻尔,Aizawl,None,None,印度,India
班加罗尔,Bangalore,None,None,印度,India
本地治里,Pondicherry,None,None,印度,India
博帕尔,Bhopal,None,None,印度,India
布巴内斯瓦尔,Bhubaneswar,None,None,印度,India
昌迪加尔,Chandigarh,None,None,印度,India
达曼,Daman,None,None,印度,India
第乌,Diu,None,None,印度,India
甘托克,Gangtok,None,None,印度,India
哥印拜陀,Coimbatore,None,None,印度,India
加尔各答,Calcutta,None,None,印度,India
加里加尔,Karaikal,None,None,印度,India
贾巴尔普尔,Jabalpur,None,None,印度,India
贾朗达尔,Jalandhar,None,None,印度,India
焦特布尔,Jodhpur,None,None,印度,India
金奈,Chennai,None,None,印度,India
卡瓦拉蒂,Kavaratti,None,None,印度,India
科希马,Kohima,None,None,印度,India
马埃,Mahe,None,None,印度,India
马杜赖,Madurai,None,None,印度,India
森伯尔布尔,Sambalpur,None,None,印度,India
特里凡得琅,Trivandrum,None,None,印度,India
乌代布尔,Udaipur,None,None,印度,India
西隆,Shillong,None,None,印度,India
锡尔萨瓦,Silvassa,None,None,印度,India
新德里,New Delhi,None,None,印度,India
亚南,Yanam,None,None,印度,India
因帕尔,Imphal,None,None,印度,India
印多尔,Indore,None,None,印度,India
斋普尔,Jaipur,None,None,印度,India
巴厘,Bali,None,None,印度尼西亚,Indonesia
邦加－勿里洞群岛,Kepulauan Bangka Belitung,None,None,印度尼西亚,Indonesia
北苏拉威西,Sulawesi Utara,None,None,印度尼西亚,Indonesia
北苏门答腊,Sumatera Utara,None,None,印度尼西亚,Indonesia
大雅加达首都特区,Daerah Tingkat I Kalimantan Barat,None,None,印度尼西亚,Indonesia
东加里曼丹,Kalimantan Timur,None,None,印度尼西亚,Indonesia
东南苏拉威西,Sulawesi Tenggara,None,None,印度尼西亚,Indonesia
东努沙登加拉,Nusa Tenggara Timur,None,None,印度尼西亚,Indonesia
东爪哇,Java Timur,None,None,印度尼西亚,Indonesia
廖内,Riau,None,None,印度尼西亚,Indonesia
马鲁古,Maluku,None,None,印度尼西亚,Indonesia
明古鲁,Bengkulu,None,None,印度尼西亚,Indonesia
楠榜,Lampung,None,None,印度尼西亚,Indonesia
南加里曼丹,Kalimantan Selatan,None,None,印度尼西亚,Indonesia
南苏拉威西,Sulawesi Selatan,None,None,印度尼西亚,Indonesia
南苏门答腊,Sumatera Selatan,None,None,印度尼西亚,Indonesia
日惹特区,Daerah Istimewa Yogyakarta,None,None,印度尼西亚,Indonesia
万丹,Banten,None,None,印度尼西亚,Indonesia
西努沙登加拉,Nusa Tenggara Barat,None,None,印度尼西亚,Indonesia
西苏门答腊,Sumatera Barat,None,None,印度尼西亚,Indonesia
西爪哇,Java Barat,None,None,印度尼西亚,Indonesia
雅加达,Jakarta Raya,None,None,印度尼西亚,Indonesia
亚齐,Aceh,None,None,印度尼西亚,Indonesia
伊里安查亚,Irian Jaya,None,None,印度尼西亚,Indonesia
占碑,Jambi,None,None,印度尼西亚,Indonesia
中加里曼丹,Kalimantan Tengah,None,None,印度尼西亚,Indonesia
中苏拉威西,Sulawesi Tengah,None,None,印度尼西亚,Indonesia
中爪哇,Java Tengah,None,None,印度尼西亚,Indonesia
贝尔法斯特,Belfast,北爱尔兰,Northern Ireland,英国,United Kingdom
德里,Derry,北爱尔兰,Northern Ireland,英国,United Kingdom
利斯本,Lisburn,北爱尔兰,Northern Ireland,英国,United Kingdom
纽里,Newry,北爱尔兰,Northern Ireland,英国,United Kingdom
阿伯丁,Aberdeen,苏格兰,Scotland,英国,United Kingdom
爱丁堡,Edinburgh,苏格兰,Scotland,英国,United Kingdom
丹迪,Dundee,苏格兰,Scotland,英国,United Kingdom
格拉斯哥,Glasgow,苏格兰,Scotland,英国,United Kingdom
斯特灵,Stirling,苏格兰,Scotland,英国,United Kingdom
因弗内斯,Inverness,苏格兰,Scotland,英国,United Kingdom
班戈,Bangor,威尔士,Wales,英国,United Kingdom
卡迪夫,Cardiff,威尔士,Wales,英国,United Kingdom
纽波特,Newport,威尔士,Wales,英国,United Kingdom
斯旺西,Swansea,威尔士,Wales,英国,United Kingdom
埃克塞特,Exeter,英格兰,England,英国,United Kingdom
巴斯,Bath,英格兰,England,英国,United Kingdom
彼得伯勒,Peterborough,英格兰,England,英国,United Kingdom
伯明翰,Birmingham,英格兰,England,英国,United Kingdom
布拉德福德,Bradford,英格兰,England,英国,United Kingdom
布莱顿与赫福,Brighton & Hove,英格兰,England,英国,United Kingdom
布里斯托尔,Bristol,英格兰,England,英国,United Kingdom
德比,Derby,英格兰,England,英国,United Kingdom
德罕,Durham,英格兰,England,英国,United Kingdom
格洛斯特,Gloucester,英格兰,England,英国,United Kingdom
赫尔河畔京斯敦,Kingston upon Hull,英格兰,England,英国,United Kingdom
赫里福德,Hereford,英格兰,England,英国,United Kingdom
剑桥,Cambridge,英格兰,England,英国,United Kingdom
卡莱尔,Carlisle,英格兰,England,英国,United Kingdom
坎特伯雷,Canterbury,英格兰,England,英国,United Kingdom
考文垂,Coventry,英格兰,England,英国,United Kingdom
兰开斯特,Lancaster,英格兰,England,英国,United Kingdom
里彭,Ripon,英格兰,England,英国,United Kingdom
利奇菲尔德,Lichfield,英格兰,England,英国,United Kingdom
利物浦,Liverpool,英格兰,England,英国,United Kingdom
利茲,Leeds,英格兰,England,英国,United Kingdom
列斯特,Leicester,英格兰,England,英国,United Kingdom
林肯,Lincoln,英格兰,England,英国,United Kingdom
伦敦,London,英格兰,England,英国,United Kingdom
曼彻斯特,Manchester,英格兰,England,英国,United Kingdom
南安普敦,Southampton,英格兰,England,英国,United Kingdom
牛津,Oxford,英格兰,England,英国,United Kingdom
纽卡斯尔,Newcastle,英格兰,England,英国,United Kingdom
诺丁汉,Nottingham,英格兰,England,英国,United Kingdom
诺里奇,Norwich,英格兰,England,英国,United Kingdom
朴茨茅斯,Portsmouth,英格兰,England,英国,United Kingdom
普雷斯顿,Preston,英格兰,England,英国,United Kingdom
普利茅斯,Plymouth,英格兰,England,英国,United Kingdom
奇切斯特,Chichester,英格兰,England,英国,United Kingdom
切斯特,Chester,英格兰,England,英国,United Kingdom
桑德兰,Sunderland,英格兰,England,英国,United Kingdom
圣阿本斯,Saint Albans,英格兰,England,英国,United Kingdom
索尔斯堡,Salisbury,英格兰,England,英国,United Kingdom
索福特,Salford,英格兰,England,英国,United Kingdom
特鲁罗,Truro,英格兰,England,英国,United Kingdom
特伦特河畔斯多克,Stoke-on-Trent,英格兰,England,英国,United Kingdom
威尔斯,Wells,英格兰,England,英国,United Kingdom
韦克菲尔德,Wakefield,英格兰,England,英国,United Kingdom
温彻斯特,Winchester,英格兰,England,英国,United Kingdom
伍尔弗汉普顿,Wolverhampton,英格兰,England,英国,United Kingdom
伍斯特,Worcester,英格兰,England,英国,United Kingdom
谢菲尔德,Sheffield,英格兰,England,英国,United Kingdom
伊利,Ely,英格兰,England,英国,United Kingdom
约克,York,英格兰,England,英国,United Kingdom
阿吉隆,Allun,None,None,约旦,Jordan
安曼,Amman,None,None,约旦,Jordan
拜勒加,Balqa,None,None,约旦,Jordan
杰拉什,Jarash,None,None,约旦,Jordan
卡拉克,Karak,None,None,约旦,Jordan
鲁赛法,Rusayfah,None,None,约旦,Jordan
马安,Maan,None,None,约旦,Jordan
马德巴,Madaba,None,None,约旦,Jordan
马夫拉克,Mafraq,None,None,约旦,Jordan
塔菲拉,Tafiela,None,None,约旦,Jordan
亚喀巴,Aqaba,None,None,约旦,Jordan
伊尔比德,Irbid,None,None,约旦,Jordan
扎尔卡,Zarqa,None,None,约旦,Jordan
海防,Haiphong,None,None,越南,Vietnam
河内,Hanoi,None,None,越南,Vietnam
胡志明市,Ho Chi Minh City,None,None,越南,Vietnam
北方,Northern,None,None,赞比亚,Zambia
东方,Eastern,None,None,赞比亚,Zambia
卢阿普拉,Luapula,None,None,赞比亚,Zambia
卢萨卡,Lusaka,None,None,赞比亚,Zambia
南方,Southern,None,None,赞比亚,Zambia
铜带,Copperbelt,None,None,赞比亚,Zambia
西北,North-Western,None,None,赞比亚,Zambia
西方,Western,None,None,赞比亚,Zambia
中央,Central,None,None,赞比亚,Zambia
阿劳卡尼亚大区,Region de la Araucania,None,None,智利,Chile
阿塔卡马大区,Region de Atacama,None,None,智利,Chile
安托法加斯塔大区,Region de Antofagasta,None,None,智利,Chile
比奥比奥大区,Region del Biobio,None,None,智利,Chile
复活节岛,Libertador,None,None,智利,Chile
湖大区,Region de los Lagos,None,None,智利,Chile
科金博大区,Region de Coquimbo,None,None,智利,Chile
